model_name,bias,variance,test_mse,test_score,n_subsamples,subsample_ratio,fit_time,d_name,split_idx,n_splits,random_state,test_size
EGB_XGB_GA2M_CYCLIC_CYCLIC,2471.502106939269,159.21143481807792,2630.7135417573472,-51.28656244692661,5,0.5,1815.2000913619995,bike,2,5,42,2607
EGB_XGB_GA2M_CYCLIC_CYCLIC,2757.297122601909,151.40008919558915,2908.697211797498,-53.93184495326657,5,0.5,1805.4395065307617,bike,3,5,42,2607
EGB_XGB_GA2M_CYCLIC_CYCLIC,2557.694276756473,188.82280094241406,2746.5170776988875,-52.40264229474151,5,0.5,1833.7250921726227,bike,4,5,42,2607
EGB_XGB_GA2M_CYCLIC_BEST_FIT,2671.0102949614875,175.1231976021215,2846.133492563609,-53.34567409696798,5,0.5,1856.8733537197113,bike,0,5,42,2607
EGB_XGB_GA2M_CYCLIC_BEST_FIT,2571.5162307241467,194.39041675090832,2765.9066474750553,-52.573820785709835,5,0.5,1822.4575011730194,bike,1,5,42,2607
EGB_XGB_GA2M_CYCLIC_BEST_FIT,2481.0957030992754,161.66184277179926,2642.757545871075,-51.406332727353956,5,0.5,1837.8614153862,bike,2,5,42,2607
EGB_XGB_GA2M_CYCLIC_BEST_FIT,2752.518966746104,168.96409645475455,2921.4830632008584,-54.050672226661845,5,0.5,1856.9467051029205,bike,3,5,42,2607
EGB_XGB_GA2M_CYCLIC_BEST_FIT,2563.7528409779497,197.9231007398149,2761.675941717765,-52.547582501277134,5,0.5,1819.8092336654663,bike,4,5,42,2607
EGB_XGB_GA2M_CYCLIC_CYCLIC,0.13921573596092643,0.0008915276264653415,0.14010726358739176,0.8378142857142856,5,0.5,229.6278965473175,churn,0,5,42,1055
EGB_XGB_GA2M_CYCLIC_CYCLIC,0.1405819413529623,0.0008180692247328308,0.14140001057769513,0.8301921658986176,5,0.5,220.67442107200623,churn,1,5,42,1055
EGB_XGB_GA2M_CYCLIC_CYCLIC,0.13863997523495833,0.0008626031263297713,0.13950257836128813,0.831184331797235,5,0.5,226.81036353111267,churn,2,5,42,1055
EGB_XGB_GA2M_CYCLIC_CYCLIC,0.13042953678018895,0.000584008803038809,0.13101354558322775,0.8571599078341012,5,0.5,208.8913266658783,churn,3,5,42,1055
EGB_XGB_GA2M_CYCLIC_CYCLIC,0.12998241248160336,0.00061259301740251,0.13059500549900588,0.8538,5,0.5,203.777108669281,churn,4,5,42,1055
EGB_XGB_GA2M_CYCLIC_BEST_FIT,0.1390243650832006,0.0010144903508607238,0.14003885543406136,0.8380299539170508,5,0.5,229.8819477558136,churn,0,5,42,1055
EGB_XGB_GA2M_CYCLIC_BEST_FIT,0.14061927798880225,0.0008737573919159148,0.14149303538071817,0.8299543778801842,5,0.5,224.00741291046143,churn,1,5,42,1055
EGB_XGB_GA2M_CYCLIC_BEST_FIT,0.13858595571140334,0.0009710423852688964,0.13955699809667224,0.8307585253456221,5,0.5,220.3764932155609,churn,2,5,42,1055
EGB_XGB_GA2M_CYCLIC_BEST_FIT,0.1303664072281421,0.000606899416757034,0.13097330664489917,0.8573036866359447,5,0.5,206.71943831443787,churn,3,5,42,1055
EGB_XGB_GA2M_CYCLIC_BEST_FIT,0.1299143367615483,0.0006006060505943492,0.1305149428121426,0.8538193548387097,5,0.5,192.013001203537,churn,4,5,42,1055
EGB_XGB_GA2M_CYCLIC_CYCLIC,0.4750207870306831,0.018742549815895543,0.4937633368465786,-0.7026482382663982,5,0.5,217.94937753677368,wine,0,5,42,735
EGB_XGB_GA2M_CYCLIC_CYCLIC,0.4703433277792769,0.015565898969805135,0.48590922674908194,-0.6970286161252861,5,0.5,197.23515820503235,wine,1,5,42,735
EGB_XGB_GA2M_CYCLIC_CYCLIC,0.4974029212505568,0.01603964258331648,0.5134425638338733,-0.7165408554444183,5,0.5,213.4012222290039,wine,2,5,42,735
EGB_XGB_GA2M_CYCLIC_CYCLIC,0.4764046406806452,0.019109796780310915,0.4955144374609561,-0.7038871672055655,5,0.5,217.4653980731964,wine,3,5,42,735
EGB_XGB_GA2M_CYCLIC_CYCLIC,0.4938532510723357,0.01608649527643857,0.5099397463487743,-0.7140702964962273,5,0.5,216.55443739891052,wine,4,5,42,735
EGB_XGB_GA2M_CYCLIC_BEST_FIT,0.47657243386857373,0.018918392324731415,0.4954908261933052,-0.7038749272886707,5,0.5,208.3453288078308,wine,0,5,42,735
EGB_XGB_GA2M_CYCLIC_BEST_FIT,0.47117882303528236,0.015884049650604717,0.4870628726858871,-0.6978305111419629,5,0.5,178.3405213356018,wine,1,5,42,735
EGB_XGB_GA2M_CYCLIC_BEST_FIT,0.49935350066690376,0.015532718382125102,0.5148862190490288,-0.7175409211389752,5,0.5,192.98758912086487,wine,2,5,42,735
EGB_XGB_GA2M_CYCLIC_BEST_FIT,0.4759822487264885,0.019839186586883654,0.49582143531337214,-0.7040998513206034,5,0.5,206.90100002288818,wine,3,5,42,735
EGB_XGB_GA2M_CYCLIC_BEST_FIT,0.494519794314581,0.016958554418580605,0.5114783487331616,-0.7151431001242893,5,0.5,207.26413917541504,wine,4,5,42,735
EGB_XGB_GA2M_CYCLIC_CYCLIC,0.08588865876182698,0.0008363639886727776,0.08672502275049976,0.9303217674236046,5,0.5,1306.318822145462,adult,0,5,42,4885
EGB_XGB_GA2M_CYCLIC_CYCLIC,0.08948816443678527,0.0008351757503521874,0.09032334018713746,0.9260504417458544,5,0.5,1325.0046446323395,adult,1,5,42,4885
EGB_XGB_GA2M_CYCLIC_CYCLIC,0.08634147551828326,0.0009193538997399644,0.08726082941802321,0.9328225331653286,5,0.5,1190.5657784938812,adult,2,5,42,4885
EGB_XGB_GA2M_CYCLIC_CYCLIC,0.08903333018133516,0.0007714506241550858,0.08980478080549026,0.9256853846958034,5,0.5,1269.9848215579987,adult,3,5,42,4885
EGB_XGB_GA2M_CYCLIC_CYCLIC,0.09108602502958081,0.0008551186082297996,0.09194114363781061,0.9236936079365691,5,0.5,1236.1558532714844,adult,4,5,42,4885
EGB_XGB_GA2M_CYCLIC_BEST_FIT,0.08599077645718109,0.0008080074865433093,0.0867987839437244,0.9302319417926241,5,0.5,1228.471256017685,adult,0,5,42,4885
EGB_XGB_GA2M_CYCLIC_BEST_FIT,0.08964761842105394,0.000761848484147897,0.09040946690520184,0.925784357959954,5,0.5,1227.813508272171,adult,1,5,42,4885
EGB_XGB_GA2M_CYCLIC_BEST_FIT,0.08649616150223943,0.0009184010272831718,0.0874145625295226,0.9326458164824301,5,0.5,1168.872370481491,adult,2,5,42,4885
EGB_XGB_GA2M_CYCLIC_BEST_FIT,0.08909609082632355,0.0007547851609775827,0.08985087598730114,0.9255739165442398,5,0.5,1192.8378427028656,adult,3,5,42,4885
EGB_XGB_GA2M_CYCLIC_BEST_FIT,0.09123376617141823,0.0008233049526769145,0.09205707112409514,0.9234933229155777,5,0.5,1172.6977200508118,adult,4,5,42,4885
XGB,0.004618610840568299,0.002279930980876088,0.00689854150435565,-0.0824239690220193,5,0.5,128.25677609443665,synthetic_corr,0,5,42,150
XGB,0.0031670360329637357,0.0019486352102831006,0.005115670886277859,-0.07128052444955456,5,0.5,240.58212733268738,synthetic_corr,1,5,42,150
XGB,0.0032593340739183476,0.0020680567249655724,0.005327390710055642,-0.07278529941838117,5,0.5,36.753886222839355,synthetic_corr,2,5,42,150
XGB,0.0022492085857291374,0.0017351727001369,0.003984381355427751,-0.06264879170534995,5,0.5,0.577002763748169,synthetic_corr,3,5,42,150
XGB,0.004159974334081595,0.0024799045640975237,0.006639878961333728,-0.08142016023643743,5,0.5,0.5284695625305176,synthetic_corr,4,5,42,150
XGB,10.535187898652334,1.0769120454788208,11.612100102314475,-3.4074297308301973,5,0.5,1.0395526885986328,fico,0,5,42,1480
XGB,10.54677009834366,1.0097252130508423,11.55649443008063,-3.3993475062723846,5,0.5,0.8578090667724609,fico,1,5,42,1480
XGB,10.022360822006876,1.0931748151779175,11.115536443762329,-3.3339101018081054,5,0.5,0.8843052387237549,fico,2,5,42,1480
XGB,10.28107529360173,1.180732011795044,11.461807299059588,-3.3855088009780987,5,0.5,1.2093966007232666,fico,3,5,42,1480
XGB,9.660072405567641,1.0669939517974854,10.72706586649684,-3.275062945747216,5,0.5,1.2256312370300293,fico,4,5,42,1480
XGB,0.21900192549037517,0.025570709258317947,0.24457263486431588,-0.4945227855567074,5,0.5,1.9675962924957275,california housing,0,5,42,3096
XGB,0.2279448702302068,0.024446777999401093,0.2523916500451272,-0.5023716030316314,5,0.5,1.402000904083252,california housing,1,5,42,3096
XGB,0.22937232855358988,0.02699175290763378,0.2563640772611708,-0.5062806784356197,5,0.5,1.9584763050079346,california housing,2,5,42,3096
XGB,0.19604866483860137,0.0288481954485178,0.22489685607482426,-0.4742178186804936,5,0.5,2.0816574096679688,california housing,3,5,42,3096
XGB,0.2050233541148252,0.02480197139084339,0.22982532758856372,-0.4793764861214651,5,0.5,1.546980857849121,california housing,4,5,42,3096
XGB,22.995828484253238,8.679441452026367,31.675269209927592,-5.609104090022589,5,0.5,0.9588332176208496,concrete,0,5,42,155
XGB,21.246663792654456,9.383987426757812,30.63065108324626,-5.528073017417093,5,0.5,0.8809013366699219,concrete,1,5,42,155
XGB,17.563719987546207,9.515496253967285,27.079216178621913,-5.199682897890332,5,0.5,0.5997302532196045,concrete,2,5,42,155
XGB,31.732242814790897,9.531259536743164,41.26350267775123,-6.403523118271911,5,0.5,0.7134273052215576,concrete,3,5,42,155
XGB,20.180828845217757,8.427813529968262,28.60864020037915,-5.339540761956516,5,0.5,0.7144753932952881,concrete,4,5,42,155
XGB,0.2081622272830355,0.004917537327855825,0.21307976346791052,0.7229463088826698,5,0.5,0.19076848030090332,compass,0,5,42,926
XGB,0.20400228200369216,0.0049583218060433865,0.20896060269956668,0.7354558923825874,5,0.5,0.21500444412231445,compass,1,5,42,926
XGB,0.205696073093519,0.004188846796751022,0.20988492004565215,0.7297565908609863,5,0.5,0.18549895286560059,compass,2,5,42,926
XGB,0.20944949066577492,0.004099918995052576,0.21354941036128205,0.7208649843606688,5,0.5,0.18748188018798828,compass,3,5,42,926
XGB,0.20764131153742152,0.005410546436905861,0.2130518571341332,0.7218691940452953,5,0.5,0.2043933868408203,compass,4,5,42,926
XGB,0.14093938806746728,0.007036492694169283,0.1479758805715145,0.8104994305620687,5,0.5,0.5357246398925781,support2,0,5,42,1366
XGB,0.12981944851700947,0.006537138484418392,0.13635658779405851,0.8292981398360911,5,0.5,0.5258598327636719,support2,1,5,42,1366
XGB,0.13932279728947267,0.007147691212594509,0.146470488407152,0.8046643665840424,5,0.5,0.5467336177825928,support2,2,5,42,1366
XGB,0.13822776738114534,0.006148417945951223,0.1443761862496073,0.8140924722538576,5,0.5,0.5309514999389648,support2,3,5,42,1366
XGB,0.14498083146782545,0.006842106580734253,0.15182293771999675,0.7950581719925862,5,0.5,0.567819356918335,support2,4,5,42,1366
XGB,1641.9766061556782,255.9333953857422,1897.9100382016193,-43.553534466528255,5,0.5,1.638153076171875,bike,0,5,42,2607
XGB,1447.3902040158648,282.9579772949219,1730.3481826719185,-41.59579682996443,5,0.5,1.8792312145233154,bike,1,5,42,2607
XGB,1451.137093197512,275.5264587402344,1726.6635983812157,-41.54435436878561,5,0.5,1.994452714920044,bike,2,5,42,2607
XGB,1749.0455937002034,265.98895263671875,2015.0345765067273,-44.887966656329624,5,0.5,1.9954626560211182,bike,3,5,42,2607
XGB,1513.8676923715122,262.56060791015625,1776.428323726533,-42.14466944190736,5,0.5,1.764988899230957,bike,4,5,42,2607
XGB,0.13998139075847527,0.006134131923317909,0.14611552157227034,0.8270364055299538,5,0.5,0.3800513744354248,churn,0,5,42,1055
XGB,0.14425415853442924,0.005908656399697065,0.15016281490010328,0.8131930875576037,5,0.5,0.40845608711242676,churn,1,5,42,1055
XGB,0.14078314931360925,0.005396193824708462,0.1461793423875101,0.8174165898617511,5,0.5,0.37682533264160156,churn,2,5,42,1055
XGB,0.13137175277303748,0.0047983224503695965,0.1361700758037916,0.8470741935483872,5,0.5,0.369642972946167,churn,3,5,42,1055
XGB,0.13227774714068585,0.005849902983754873,0.13812765025450263,0.8375944700460829,5,0.5,0.3749995231628418,churn,4,5,42,1055
XGB,0.4309325103474773,0.05631943792104721,0.4872519351902457,-0.6980074891660843,5,0.5,0.6115520000457764,wine,0,5,42,735
XGB,0.44464642686756184,0.04896840080618858,0.4936148134920969,-0.7024853513088678,5,0.5,0.46860551834106445,wine,1,5,42,735
XGB,0.46341729956627925,0.037766266614198685,0.5011835446830852,-0.7078961164305508,5,0.5,0.37494397163391113,wine,2,5,42,735
XGB,0.4359302950410122,0.057643305510282516,0.49357358970088355,-0.7025120119074867,5,0.5,0.5586764812469482,wine,3,5,42,735
XGB,0.4535394939077901,0.050687409937381744,0.5042268866089533,-0.7099658266070961,5,0.5,0.6363463401794434,wine,4,5,42,735
XGB,0.08414503362767131,0.0025055857840925455,0.08665061968286902,0.9298710344207783,5,0.5,1.4792892932891846,adult,0,5,42,4885
XGB,0.08827029519690585,0.0023303255438804626,0.09060062081996459,0.9253424745471118,5,0.5,1.4355413913726807,adult,1,5,42,4885
XGB,0.08456651729053129,0.00271419039927423,0.08728070733691315,0.9320225394013091,5,0.5,1.415623664855957,adult,2,5,42,4885
XGB,0.08714723217072524,0.0023988697212189436,0.08954610205395566,0.926433197975874,5,0.5,1.5219087600708008,adult,3,5,42,4885
XGB,0.09002299516409128,0.002787541365250945,0.09281053655340948,0.9218402149212339,5,0.5,1.6138379573822021,adult,4,5,42,4885
Spline,0.012448401348116752,0.000342999401921446,0.012791400750038198,-0.11307422551521581,5,0.5,0.5138070583343506,synthetic_corr,0,5,42,150
Spline,0.011180868100274789,0.0004035015099236602,0.011584369610198444,-0.10762370099205307,5,0.5,0.5428855419158936,synthetic_corr,1,5,42,150
Spline,0.010389396207230546,0.00043278300881569856,0.010822179216046243,-0.10401173356060248,5,0.5,0.5452694892883301,synthetic_corr,2,5,42,150
Spline,0.008391335145081447,0.00031406707105608795,0.008705402216137534,-0.09328843897801575,5,0.5,0.6292328834533691,synthetic_corr,3,5,42,150
Spline,0.010563665789855126,0.00046415467901352926,0.011027820468868656,-0.10498312057858827,5,0.5,0.4336116313934326,synthetic_corr,4,5,42,150
Spline,13.098416656828448,0.2628185046957111,13.36123516152416,-3.655290139519386,5,0.5,4.537908315658569,fico,0,5,42,1480
Spline,12.68584465921099,0.26043890151313004,12.946283560724122,-3.5980267710402307,5,0.5,4.49125337600708,fico,1,5,42,1480
Spline,11.684339006224722,1.5153135571280751,13.1996525633528,-3.6277179610547456,5,0.5,4.707415580749512,fico,2,5,42,1480
Spline,12.847411923564868,0.3111360650086953,13.15854798857356,-3.6274120199140683,5,0.5,4.48799467086792,fico,3,5,42,1480
Spline,11.832054816195768,0.47814208303107686,12.310196899226847,-3.5084836094129566,5,0.5,4.480778694152832,fico,4,5,42,1480
Spline,0.3668417426083482,0.0018752856277044236,0.3687170282360526,-0.6072192838375612,5,0.5,1.591545581817627,california housing,0,5,42,3096
Spline,0.3579897326973981,0.002696038351404559,0.36068577104880273,-0.6005693860860285,5,0.5,1.5894885063171387,california housing,1,5,42,3096
Spline,0.36815886848232815,0.021290565012440154,0.38944943349476835,-0.6235472704559536,5,0.5,1.6030611991882324,california housing,2,5,42,3096
Spline,0.34716427716224846,0.0025228990431618897,0.34968717620541034,-0.591342052189783,5,0.5,1.6083488464355469,california housing,3,5,42,3096
Spline,0.34851215098258537,0.004347352560540691,0.35285950354312606,-0.5940161321736452,5,0.5,1.643846035003662,california housing,4,5,42,3096
Spline,27.293079381658615,2.2900917149138476,29.58317109657246,-5.4356891950741115,5,0.5,0.5488176345825195,concrete,0,5,42,155
Spline,27.042691961308293,3.799697373254924,30.842389334563205,-5.547324100952164,5,0.5,0.5594658851623535,concrete,1,5,42,155
Spline,26.217099608505887,3.2626649500843903,29.479764558590272,-5.422079735213738,5,0.5,0.577185869216919,concrete,2,5,42,155
Spline,29.10821668005196,3.6076330354270927,32.71584971547905,-5.719338410636435,5,0.5,0.559424638748169,concrete,3,5,42,155
Spline,23.582927864218924,3.8383822047888603,27.42131006900779,-5.233698733058001,5,0.5,0.5763821601867676,concrete,4,5,42,155
Spline,0.20597248107946906,0.0003889075267460672,0.20636138860621514,0.7372197267232661,5,0.5,0.5187239646911621,compass,0,5,42,926
Spline,0.20210478624570435,0.0004132533691265077,0.20251803961483086,0.750306436819454,5,0.5,0.5945110321044922,compass,1,5,42,926
Spline,0.20295636986154894,0.00034239516536230106,0.20329876502691127,0.7452943251569812,5,0.5,0.5389251708984375,compass,2,5,42,926
Spline,0.20684851874308371,0.00037936732970236526,0.20722788607278614,0.7352964417581901,5,0.5,0.48247838020324707,compass,3,5,42,926
Spline,0.20065912318069148,0.00041197125807601994,0.20107109443876747,0.7514000141106747,5,0.5,0.47205328941345215,compass,4,5,42,926
Spline,0.14546774143142296,0.0027693134742038665,0.14823705490562683,0.8084098166633169,5,0.5,12.027615547180176,support2,0,5,42,1366
Spline,0.1322696001236389,0.0026619447031744937,0.13493154482681335,0.8292998146535361,5,0.5,13.681713342666626,support2,1,5,42,1366
Spline,0.1446232991804412,0.002763946931767939,0.14738724611220916,0.7953133025166923,5,0.5,13.15000057220459,support2,2,5,42,1366
Spline,0.14120985786913734,0.0027365930772562798,0.1439464509463936,0.8124550590652285,5,0.5,191.7262454032898,support2,3,5,42,1366
Spline,0.14575464547743258,0.0029436126362306666,0.14869825811366322,0.795557267591166,5,0.5,13.014284610748291,support2,4,5,42,1366
Spline,9646.737042970877,53.49642908343276,9700.23347205431,-98.48973126992799,5,0.5,1.651376724243164,bike,0,5,42,2607
Spline,9530.505323794298,59.613703015409236,9590.119026809709,-97.9290433012954,5,0.5,1.6477105617523193,bike,1,5,42,2607
Spline,9354.246966572126,65.23062698723045,9419.477593559359,-97.05373656157732,5,0.5,1.6398658752441406,bike,2,5,42,2607
Spline,9917.579594524645,59.70138183931008,9977.280976363954,-99.88613644257171,5,0.5,1.6286630630493164,bike,3,5,42,2607
Spline,9290.840538132077,64.81868085641754,9355.659218988494,-96.72439883231482,5,0.5,1.6648225784301758,bike,4,5,42,2607
Spline,0.138412942475001,0.0010154973938962498,0.13942843986889725,0.8407152073732718,5,0.5,1.2237224578857422,churn,0,5,42,1055
Spline,0.14006974620290713,0.0009074581689357341,0.14097720437184286,0.830820737327189,5,0.5,1.2736284732818604,churn,1,5,42,1055
Spline,0.138087321584354,0.0009515704215306704,0.13903889200588468,0.8313327188940092,5,0.5,1.2455058097839355,churn,2,5,42,1055
Spline,0.13038079729330376,0.0007272426784378804,0.13110803997174164,0.8554645161290322,5,0.5,1.2806096076965332,churn,3,5,42,1055
Spline,0.12911749943567172,0.0008686936232363864,0.12998619305890813,0.8534147465437789,5,0.5,1.3053128719329834,churn,4,5,42,1055
Spline,0.6624324024630045,0.21042000924808824,0.8728524117110927,-0.8952192189421322,5,0.5,1.1236367225646973,wine,0,5,42,735
Spline,0.49611738887372003,0.0179709251727428,0.5140883140464629,-0.7169426030661257,5,0.5,1.1510961055755615,wine,1,5,42,735
Spline,0.5397353945503786,0.011453135386342753,0.5511885299367213,-0.7423946479422006,5,0.5,1.1511242389678955,wine,2,5,42,735
Spline,0.5654040158007624,0.0812197229789686,0.6466237387797309,-0.8004074460993016,5,0.5,1.1644213199615479,wine,3,5,42,735
Spline,0.5260998061370561,0.009839684642951594,0.5359394907800078,-0.7320724370921722,5,0.5,1.1324987411499023,wine,4,5,42,735
Spline,0.0914934371373604,0.0008127336928984863,0.0923061708302589,0.921732713036684,5,0.5,24.304779529571533,adult,0,5,42,4885
Spline,0.09588300497430766,0.0008308478434242642,0.09671385281773193,0.916207680160228,5,0.5,23.751214027404785,adult,1,5,42,4885
Spline,0.09252308312060954,0.000915488095634492,0.09343857121624403,0.9231123320182751,5,0.5,24.527466773986816,adult,2,5,42,4885
Spline,0.09447940069944674,0.0007570611670723028,0.09523646186651905,0.9157931708677001,5,0.5,26.121840476989746,adult,3,5,42,4885
Spline,0.09609427938933582,0.000891909693656757,0.09698618908299259,0.9152270722254929,5,0.5,23.061047315597534,adult,4,5,42,4885
XGB,0.0175268846289926,0.0020296608563512,0.0195565448872971,-0.1398088806158596,5,0.5,0.6138424873352051,Crimes,0,5,42,300
XGB,0.0214338280833341,0.0021205132361501,0.0235543413881477,-0.1533318454470982,5,0.5,0.7772998809814453,Crimes,1,5,42,300
XGB,0.0196879127268783,0.002889952622354,0.0225778653811424,-0.1502200989871049,5,0.5,0.841141939163208,Crimes,2,5,42,300
XGB,0.0178913504143533,0.002998077776283,0.0208894275895655,-0.1445205828825735,5,0.5,0.6374342441558838,Crimes,3,5,42,300
XGB,0.0174827833447299,0.0026850614231079,0.0201678450700403,-0.1418500879132223,5,0.5,0.727412223815918,Crimes,4,5,42,300
Spline,0.0188464071580101,0.0005362478462602,0.0193826550042703,-0.1392041740856107,5,0.5,134.32285070419312,Crimes,0,5,42,300
Spline,0.0232146131367025,0.000575381737589,0.0237899948742915,-0.1542368257432799,5,0.5,143.5888786315918,Crimes,1,5,42,300
Spline,0.0222409630555143,0.000607751265315,0.0228487143208293,-0.1511478867781322,5,0.5,147.31741309165955,Crimes,2,5,42,300
Spline,0.023290559668573,0.0005271070461317,0.0238176667147048,-0.1543190278742887,5,0.5,142.1503884792328,Crimes,3,5,42,300
Spline,0.0207798396697691,0.0006329509843403,0.0214127906541094,-0.1463196454668557,5,0.5,133.09707140922546,Crimes,4,5,42,300
EBM_GA2M,21.86149950282924,3.833620613589472,25.695120116418707,-5.055231639212108,5,0.5,128.14591097831726,concrete,0,5,42,155
EBM_GA2M,18.31825403896335,4.297806785491212,22.61606082445456,-4.7518506110566765,5,0.5,159.3786220550537,concrete,1,5,42,155
EBM_GA2M,16.116704096637513,3.967084280052796,20.08378837669031,-4.474400072514053,5,0.5,111.43260622024536,concrete,2,5,42,155
EBM_GA2M,23.1382921770384,5.285898036540727,28.42419021357913,-5.330034672398412,5,0.5,128.967298746109,concrete,3,5,42,155
EBM_GA2M,17.1121177975391,4.569490797276161,21.68160859481526,-4.648387375457167,5,0.5,119.99423909187315,concrete,4,5,42,155
EBM_GA2M,0.2061065936782241,0.0007199239077521,0.2068265175859763,0.7356717857058864,5,0.5,6.000023126602173,compass,0,5,42,926
EBM_GA2M,0.2018811091678753,0.0006668819461701,0.2025479911140455,0.7502020178264857,5,0.5,5.820986032485962,compass,1,5,42,926
EBM_GA2M,0.2031383031101759,0.0005289395370308,0.2036672426472067,0.7444693210413678,5,0.5,5.148171663284302,compass,2,5,42,926
EBM_GA2M,0.2066990550516828,0.0007041920633802,0.2074032471150631,0.7356699042825897,5,0.5,5.805907964706421,compass,3,5,42,926
EBM_GA2M,0.2016498091343821,0.0008617603322999,0.202511569466682,0.7484866301356977,5,0.5,5.77946662902832,compass,4,5,42,926
EBM_GA2M,0.1421746122155938,0.0019586658905952,0.144133278106189,0.8218641834706684,5,0.5,24.49268579483032,support2,0,5,42,1366
EBM_GA2M,0.1311174692312605,0.001882868645719,0.1330003378769795,0.8383443871284697,5,0.5,20.85466456413269,support2,1,5,42,1366
EBM_GA2M,0.1401629249245733,0.0017529427614976,0.1419158676860709,0.8093929345034724,5,0.5,23.607797145843502,support2,2,5,42,1366
EBM_GA2M,0.140231105955353,0.0017357463128442,0.1419668522681972,0.8175208235635649,5,0.5,21.95449709892273,support2,3,5,42,1366
EBM_GA2M,0.1438319711916783,0.0021215127169825,0.1459534839086609,0.8040100712355688,5,0.5,22.021907091140747,support2,4,5,42,1366
EBM_GA2M,2716.284136844801,143.25713510469762,2859.5412719494984,-53.47350271941777,5,0.5,529.4188697338104,bike,0,5,42,2607
EBM_GA2M,2526.249221005844,148.98822093752153,2675.2374419433654,-51.72179422815971,5,0.5,551.6946368217468,bike,1,5,42,2607
EBM_GA2M,2503.1012803300537,139.65171591807655,2642.7529962481303,-51.40691662572552,5,0.5,513.1659667491913,bike,2,5,42,2607
EBM_GA2M,2726.8500677798297,159.96913204685444,2886.8191998266843,-53.72848161447863,5,0.5,541.0157890319824,bike,3,5,42,2607
EBM_GA2M,2524.415173038402,137.609724090203,2662.024897128605,-51.594682200417125,5,0.5,528.0228281021118,bike,4,5,42,2607
EBM_GA2M,0.1394973658266843,0.0008778095830691,0.1403751754097534,0.8373944700460829,5,0.5,10.237727165222168,churn,0,5,42,1055
EBM_GA2M,0.1409764154443915,0.0007808644261389,0.1417572798705305,0.828715668202765,5,0.5,9.512272596359251,churn,1,5,42,1055
EBM_GA2M,0.1387827372839864,0.0008421117261502,0.1396248490101367,0.8303142857142858,5,0.5,9.809371709823608,churn,2,5,42,1055
EBM_GA2M,0.1307713902933049,0.0007304529253384,0.1315018432186434,0.8559797235023041,5,0.5,10.86384105682373,churn,3,5,42,1055
EBM_GA2M,0.1298681780325294,0.0006793148256765,0.130547492858206,0.8536331797235022,5,0.5,8.995558738708496,churn,4,5,42,1055
EBM_GA2M,0.4767406837296046,0.0156560532593851,0.4923967369889896,-0.7016919103216142,5,0.5,38.041297912597656,wine,0,5,42,735
EBM_GA2M,0.4680543410040713,0.0139340337877675,0.4819883747918389,-0.6941760504242822,5,0.5,34.10169792175293,wine,1,5,42,735
EBM_GA2M,0.5008153544759757,0.0131446162660935,0.5139599707420692,-0.7169029491036655,5,0.5,37.84465289115906,wine,2,5,42,735
EBM_GA2M,0.4806430215523937,0.0160004531223422,0.4966434746747359,-0.7047233075497891,5,0.5,32.97505474090576,wine,3,5,42,735
EBM_GA2M,0.4946264219303641,0.01452706502798,0.5091534869583442,-0.7135181303166315,5,0.5,37.23455953598023,wine,4,5,42,735
EBM_GA2M,0.0858432857747469,0.0009785437330759,0.0868218295078228,0.9301177683259876,5,0.5,91.16798806190492,adult,0,5,42,4885
EBM_GA2M,0.0896713979964833,0.0009230716983654,0.0905944696948488,0.9256973752024402,5,0.5,93.38088870048524,adult,1,5,42,4885
EBM_GA2M,0.0863752110342534,0.0010323321039009,0.0874075431381543,0.9326322899070656,5,0.5,83.97836589813232,adult,2,5,42,4885
EBM_GA2M,0.089029501882455,0.0007615456479886,0.0897910475304436,0.9254556392521958,5,0.5,84.27772188186646,adult,3,5,42,4885
EBM_GA2M,0.0911497011962806,0.0008912776273122,0.0920409788235929,0.9236085051437668,5,0.5,92.57121539115906,adult,4,5,42,4885
EGB_XGB_GA2M_CYCLIC_BEST_FIT,0.0348636574462765,0.0014631383743562,0.0363267958206328,0.9930555555555556,5,0.5,213.8282783031464,breast,0,5,42,86
EGB_XGB_GA2M_CYCLIC_BEST_FIT,0.0533142333965396,0.0014135358551071,0.0547277692516467,0.981597222222222,5,0.5,273.1129014492035,breast,1,5,42,86
EGB_XGB_GA2M_CYCLIC_BEST_FIT,0.0233783446623008,0.0013853276956585,0.0247636723579594,0.9952546296296296,5,0.5,284.6654324531555,breast,2,5,42,86
EGB_XGB_GA2M_CYCLIC_BEST_FIT,0.053373179056862,0.0014506920897127,0.0548238711465747,0.9810185185185184,5,0.5,245.0322666168213,breast,3,5,42,86
EGB_XGB_GA2M_CYCLIC_BEST_FIT,0.0218209797943852,0.0013574562332248,0.02317843602761,0.9986111111111112,5,0.5,205.3430135250092,breast,4,5,42,86
EGB_XGB_GA2M_CYCLIC_CYCLIC,0.0350040093359099,0.0014670997896194,0.0364711091255293,0.9930555555555556,5,0.5,196.92748260498047,breast,0,5,42,86
EGB_XGB_GA2M_CYCLIC_CYCLIC,0.0532425516209637,0.0014314817035636,0.0546740333245273,0.981597222222222,5,0.5,278.4021954536438,breast,1,5,42,86
EGB_XGB_GA2M_CYCLIC_CYCLIC,0.0234223453639223,0.00136680840103,0.0247891537649523,0.9954861111111112,5,0.5,265.93279361724854,breast,2,5,42,86
