fit_time,fit_trees_main,fit_trees_inter,test_score,model_name,d_name,split_idx,n_splits,random_state,test_size
197.72066950798035,180491.0,0.0,-0.5566637311118022,EGB_XGB_GAM_BEST_FIT_BEST_FIT,california housing,3,5,42,3096
197.6802754402161,179338.0,0.0,-0.555342758904955,EGB_XGB_GAM_BEST_FIT_BEST_FIT,california housing,4,5,42,3096
18.486398458480835,40215.0,0.0,0.7371745725641449,EGB_XGB_GAM_CYCLIC_CYCLIC,compass,0,5,42,926
22.324960470199585,44056.0,0.0,0.7498200888972507,EGB_XGB_GAM_CYCLIC_CYCLIC,compass,1,5,42,926
17.07698941230774,35998.0,0.0,0.7466875191082054,EGB_XGB_GAM_CYCLIC_CYCLIC,compass,2,5,42,926
20.892481803894043,45588.0,0.0,0.735756449754239,EGB_XGB_GAM_CYCLIC_CYCLIC,compass,3,5,42,926
17.85070490837097,39391.0,0.0,0.7498271442346134,EGB_XGB_GAM_CYCLIC_CYCLIC,compass,4,5,42,926
9.45357894897461,17767.0,0.0,0.7384468850685544,EGB_XGB_GAM_BEST_FIT_BEST_FIT,compass,0,5,42,926
7.288531541824341,14545.0,0.0,0.750452717480774,EGB_XGB_GAM_BEST_FIT_BEST_FIT,compass,1,5,42,926
6.454252243041992,13027.0,0.0,0.7492415512335082,EGB_XGB_GAM_BEST_FIT_BEST_FIT,compass,2,5,42,926
7.350430965423584,15445.0,0.0,0.7380517861762423,EGB_XGB_GAM_BEST_FIT_BEST_FIT,compass,3,5,42,926
7.310298442840576,15217.0,0.0,0.7528515321840972,EGB_XGB_GAM_BEST_FIT_BEST_FIT,compass,4,5,42,926
74.36954116821289,75599.0,0.0,0.8179026819410019,EGB_XGB_GAM_CYCLIC_CYCLIC,support2,0,5,42,1366
62.54661560058594,64862.0,0.0,0.8408672204729685,EGB_XGB_GAM_CYCLIC_CYCLIC,support2,1,5,42,1366
77.50240707397461,76206.0,0.0,0.8053275942922222,EGB_XGB_GAM_CYCLIC_CYCLIC,support2,2,5,42,1366
71.41070413589478,72544.0,0.0,0.8219082869967174,EGB_XGB_GAM_CYCLIC_CYCLIC,support2,3,5,42,1366
